,reviews,sentiment
4871,Wonderful,2
4872,Comfortable to use go and buy if any one needed,2
4873,Shoe lining is thin. It easily wore . Last for six months.,0
4874,Best in class,2
4875,Bought it for my brother and he just loved it.,2
4876,Good quality with respect to the price. Comfortable and value for money.,2
4877,good,2
4878,Good product  and comfortable and it's not too heavy not too light it's worth the money,2
4879,Poor quality,0
4880,Good light weight solid,2
4881,Base sole separated within 2 days... don't buy...waste product...below standards...,0
4882,Will use for few days and update.,1
4883,Nice product,2
4884,"It's a very good product, Feeling comfortable while walking. Thanks to AMAZON TEAM.",2
4885,Correct measure with good quality for the given cost.,2
4886,"Nice looking shoes , fitting is good, only issue is cushion at heel which is not that comfortable,  looking at price range the shoes are great.",2
4887,It's not very sturdy.  Moreover the heel side flexibility is missing.,0
4888,As expected,2
4889,Good shoes,2
4890,Bought for friend.. Good fit and average quality.. Value for money..,2
4891,"Shoes are good, comfortable.Whatever is your size order 1 less.",2
4892,Excellent Product,2
4893,Very Good Quality. Perfect size fit as per specified. Looks slick... Nice Packaging. Very Good seller.,2
4894,The quality is very bad. There are glue stain marks inside the shoe. Doesn't look like it will last for more than a month.,0
4895,Average,0
4896,Shoe fitted as expected and confortable to move and lite weight,2
4897,Ok protect but I am disappointment,0
4898,Good at this prize...👌,2
4899,I bought it one month back and its all gone can't wait it,0
4900,Excellent product very comfortable perfect fit best price,2
4901,Good,2
4902,Should Only used for runningGreat comfortCant protect ur foot if any things fall,2
4903,Ok for prices,2
4904,Good Product,2
4905,"Narrow in shape, foot ingress is difficult. Otherwise worth the price",2
4906,Just ok product,2
4907,"Very good product and It's look like same as shown in the picture, I'm Happy with itThank u Amazon 😎",2
4908,Superb ! Light weight and value of money..Thank U amazon.,2
4909,"Guys this pair of shoes is very comfortable i ordered 8 no size and it perfectly worked for me thanks to amazon for such a nice product delivery .Highly recommended for running , jimming etcgrip is also good and shoe sole is also very durable good quality stiching is done .inner cution is very very confortable .",2
4910,"After used a month later I am writing my review in goodwill and shake of people because I purchased after reading it's reviews and seeing rating but totally disappointed with this cheap, sub standard pair of shoes and a defame brand. As per my opinion it's price not worthy above rupee 50 only even i paid 650 for that.",0
4911,"Quality of the shoes not worth the money, sole is very thin and easily wears out, there is no grip for sole... Used only for 2 months and threw them in dustbin.",0
4912,Pictures of this shoe is awesome but the the shoe is not good for running.Quality of the material is very cheap.Don't waste money.,0
4913,The material & work is greater than expected quality. But the real disappointment is the quality of the sole material. It's just not fit for running. Behaving like a cushion with very less resistance and durability. For me it's a useless product as I wanted a shoe for real running. Price is fine @495 after discount,1
4914,Fit is bit tight for size 8. I have had purchased other shoes in the same size and oddly I had 3 different fits. If you wear size 8 shoes then I recommend going for 9.,2
4915,Extremely poor product. You can see the image. The sole came out. Just have the good look else everything is waste of money. I don't recommend it to buy.,0
4916,"Bought a RED pair of shoes (size 8) for son and he loves it very much. light weight, exact red color as shown in images, good grip while running. Good product at reasonable price on par with reputed brands from BOURGE. Amazon delivered this very next day from the ordered date",2
4917,Used product not quality also,0
4918,The product is neither bad nor too good. The quality of the shoes for the given price range is justified.Gonna use it for playing. Will update as time goes by..Update: It's too good!! I don't wanna use it for playing anymore. Will use it for casual use.,2
4919,1.I liked the idea of sponge using under the foot in order to ensure comfort.And the overall quality is good as per the cost.2.The only problem with online order of most of the shoes is they can't be correct to the size.And if one shoe fits to your leg then other can't.It may be an illusion thing or something but I always feel there is some difference in size between two shoe.,2
4920,I m using this shoes for last 4 months and its  going good. Only a small issue found is  when you walk for a while shoe pad comes out of the shoes.,2
4921,Best Quality Product By Borouge Shoes,2
4922,Shoe's length is great but the space where upper part of foot is (under lace) is too tight. This is because my foot is a bit wider. Would have given 5 star🌟if it was a complete fit. But build and packing was gud,2
4923,Wasn't sure about the quality but the product is of superior quality.Especially for those who have issues like Plantar fasciitis or ankle injury and are looking for cheaper option to memory foam.100% recommended to buy.,2
4924,"Nice pair of shoes and has a comfortable sole. Great for daily use, gym and jogging. Reason why I am giving 4 star is the packagin lookg. The packaging was damaged and was like the product was returned and immediately sent to me.",2
4925,"Ordered size 9 , where in received size 8 for left foot and size 9 for right foot . The packing is shabby, received the shoe box without any sealing or outer plastic sealed cover. Awaful.",0
4926,Good fit and comfortable. Good pricing also,2
4927,Nice,2
4928,Nice,2
4929,"I actually like the cusion inside the shoes. Its very comfortable to wear.But dissatisfied with the amazon packaging, really upset. It had killed the expectation.",1
4930,Good,2
4931,"Very comfortable shoes, cushioning is best in this price range. 4/5 star. One star less because sole wears out very quickly.",2
4932,Liked it,2
4933,1. Shoe is light and confortable.2. Cushion inside is also very soft and comfy.To till date I don't have any issues with this bourge shoe..,2
4934,Too small.. so returned,0
4935,Great 👌 job great service 👌 nice original product's genuine rates but Amazon prime account user's one day delivery late coming product it's very said,2
4936,Good,2
4937,Good  product,2
4938,Nice in budget,2
4939,Nice shoes,2
4940,I think size is very large as i want to purchase. My shoes number is 8 but shoes size is like a 10 number.,1
4941,Great buy 😁,2
4942,Super good product exalent delivery boy Sai Kiran,2
4943,I love it at the first site but I am not comfortable with this size. so I wish to get a bigger size,2
4944,Good  product,2
4945,Ordered it for my husband but he had a bad sore in his feet after wearing this. Not recommended 😕,0
4946,Sole is hard,1
4947,It's loosely fitting,0
4948,I liked this shoes very much. Very comfortable and looking beautiful. Highly recommended go for it.,2
4949,My actual shoe number is 9 but his shoe are very tight I can't run with it so please return it as soon as possible,0
4950,Ok praduct,1
4951,"Product is not according to scale, have to pick one size higher.. Shoes is good (at this price range). The foam was not sticked properly.",2
4952,Not for any activityStill you can go for it if you looking for casual shoes just for normal use,0
4953,Good,2
4954,Nice  product,2
4955,Fit's very well.Super comfortable.Light weight.Totally a perfect package.,2
4956,हल्का वजन फिट है,2
4957,Good,2
4958,"
                    The media could not be loaded.
                




   Perfect fit.and shoe quality it's amazing.",2
4959,Good product awsome,2
4960,I buyed this for my fatherThe size is awesome and it is too comfortableI will recommend you to buy this,2
4961,Different item,0
4962,Day to Day casual were shoes,2
4963,Most I like it is product weight is light.,2
4964,It's a light weight and good looking but little small in size as expected,2
4965,Nice product,2
4966,Very good valued produced,2
4967,Shoes really comfortable and so nice it's fitness and design.,2
4968,sole is very hard .so it is not comfortable.but this price range good product,0
4969,Good,2
4970,The sole of the shoe is comfortable,2
4971,Delivered damage product I return it for replacement no reasons tooooooooo bad,0
4972,Wonderful Product...I would highly recommend you all to get one😊,2
4973,Works for hardly 2-3 months.Sole worn out in just 2 months,1
4974,"Amazing colour, light weight and comfortable. But it's small than usual 7uk size",2
4975,Good,2
4976,Worth the buy !,2
4977,Good product.fit the best,2
4978,Sole of the shoe is good but these are just for casual wear only,2
4979,"Good, but i think it has tooo low wait, i need much more wait, but it is ok.",2
4980,Very good,2
4981,Feel so good..,2
4982,It's ok... Solve is not good,0
4983,Awesome 😍,2
4984,Awesome product. same as described.,2
4985,Good,2
4986,Worth money,2
4987,Like,2
4988,Nice,1
4989,Good,2
4990,Comfertable,2
4991,Perfect pair didnt expected this much good quality,2
4992,Good at this price with soft foam,2
4993,"Just Awesome.,...",2
4994,Good for workout,2
4995,इस रेट में सबसे अच्छी सी सुंदर,2
4996,Product very bad ...not for 💰 value.,0
4997,Good piece of work,2
4998,Poor quality shoes,0
4999,Good product,2
5000,Not comfortable,0
5001,Comfort,2
5002,For daily walking,2
5003,Not good,0
5004,Very bad quality,0
5005,Very comfortable,2
5006,Very nice this product,2
5007,Good,1
5008,Very poor,0
5009,Very good,2
5010,,1
5011,Very bad,0
5012,Good,2
5013,It's as expected,2
5014,Awesome product... Worth for money,2
5015,Value of money.,2
5016,Nice product,2
5017,Good,2
5018,Super,2
5019,Nice 👍,2
5020,Nice,2
5021,Good,2
5022,Good,2
5023,Nice,2
5024,Nice,2
5025,Nice product..,2
5026,Good,2
5027,I like this product,2
5028,Nice product you must buy it .....,2
5029,Poor quality,0
5030,Very nice product,2
5031,nice,2
5032,Bad,0
5033,Lite weight,2
5034,Good product,2
5035,"Good prodect , buy price 550 but right price 450",1
5036,Comfortable,2
5037,"There is no quality , Don't expect that one!Price is too high for this product!",0
5038,Good shoes,2
5039,The shoes so much of comfortable I can't even say . I now most people worry about the brand but take my words these are much better than other brands . So I just loved it...,2
5040,So just go for it sasta tikau and jbardast running shoes low budget me milna muskil h,2
5041,"Only two flaws as of now,1.Difficult to insert the foot into shoe,because opening is too small.Ony the top most two slots  can be opened.Rest of the rings with laces are fixed.so we find it wery difficult to insert the foot into shoe.2.Shoe laces given are flimsy and too short.Don't know how long they last.Company should look into the design  and modify it to make it more comfortable and customer friendly.As to the comfort and durability,I can only say after using for a few days.May be another review if any flaws.",2
5042,"Neck of the shoe poorly designed, difficult to put on.",1
5043,"These shoes are very comfortable and look very good too. However, for my use case of playing badminton, the sole grip has worn out very quickly. Perhaps not the right use case !",1
5044,Good product.. I like this👌🌹😁,2
5045,I ordered black color shoes and i received white color shoesProduct is good but the person who packed my shoes is not right because i received wrong  color,0
5046,Ok,2
5047,"There is no quality , Don't expect that one!Price is too high for this product!",0
5048,Good shoes,2
5049,The shoes so much of comfortable I can't even say . I now most people worry about the brand but take my words these are much better than other brands . So I just loved it...,2
5050,So just go for it sasta tikau and jbardast running shoes low budget me milna muskil h,2
5051,"Only two flaws as of now,1.Difficult to insert the foot into shoe,because opening is too small.Ony the top most two slots  can be opened.Rest of the rings with laces are fixed.so we find it wery difficult to insert the foot into shoe.2.Shoe laces given are flimsy and too short.Don't know how long they last.Company should look into the design  and modify it to make it more comfortable and customer friendly.As to the comfort and durability,I can only say after using for a few days.May be another review if any flaws.",2
5052,"Neck of the shoe poorly designed, difficult to put on.",1
5053,"These shoes are very comfortable and look very good too. However, for my use case of playing badminton, the sole grip has worn out very quickly. Perhaps not the right use case !",1
5054,Good product.. I like this👌🌹😁,2
5055,I ordered black color shoes and i received white color shoesProduct is good but the person who packed my shoes is not right because i received wrong  color,0
5056,Ok,2
5057,First impressions ok..need to check for performance...light weight of 400gm,1
5058,"Item is so nice , and comfortableI recommend to buy it",2
5059,Shoe is not comfortable. Getting shoe bites and unable to run in it.  Even walking is difficult as it bites alot.,1
5060,Not it is just wast of money,0
5061,"
                    The media could not be loaded.
                




   Nice and comfortable",2
5062,,2
5063,Average quality,1
5064,Thik hi h but mujhe pasand nhi aaya,2
5065,✌️,2
5066,Very nice product very good for my morning walk,2
5067,The soul of the shoe is not sealed . It's coming out.,2
5068,Awesome product good fit 👌,2
5069,"
                    The media could not be loaded.
                
",2
5070,nice produced as per value.,2
5071,Shape is not good..SO dnt buy this product,0
5072,Never buy,1
5073,value for money,2
5074,Yes fit and comfort,2
5075,Very good product,2
5076,O bhai itna jorga shoes,2
5077,The sole damaged within a month,0
5078,I used this for trekking n walking uphill ..was so comfortable with its cushion and grip...betterone at this price range .. just go for it.. worth your money .,2
5079,Nice,2
5080,Product is very good but uncomfortable. While you are buying this shoe you think twice.I'm not recommend anyone for buying this.,2
5081,It is very comfortable and soft.I liked the material of the shoe .It is very relaxant shoe,2
5082,Very poor quality. Even the logos in shoes are different. Reebok old logo embossed in the shoes.,0
5083,"The box is wore and sent a used shoes and without bill or invoice...., Disappointed. ..!!!",0
5084,There is dobutfuly shoe due to the two reasons-1. Symbol of the brand2. Found in Back side of the sol Black colour insert of green.,0
5085,Product as described,2
5086,The logo started coming out from 4-5th day only. Looks like 1st copy to me.I also feel discomfort in some places of the shoe,0
5087,The sole damaged within a month,0
5088,I used this for trekking n walking uphill ..was so comfortable with its cushion and grip...betterone at this price range .. just go for it.. worth your money .,2
5089,Nice,2
5090,Product is very good but uncomfortable. While you are buying this shoe you think twice.I'm not recommend anyone for buying this.,2
5091,It is very comfortable and soft.I liked the material of the shoe .It is very relaxant shoe,2
5092,Very poor quality. Even the logos in shoes are different. Reebok old logo embossed in the shoes.,0
5093,"The box is wore and sent a used shoes and without bill or invoice...., Disappointed. ..!!!",0
5094,There is dobutfuly shoe due to the two reasons-1. Symbol of the brand2. Found in Back side of the sol Black colour insert of green.,0
5095,Product as described,2
5096,The logo started coming out from 4-5th day only. Looks like 1st copy to me.I also feel discomfort in some places of the shoe,0
5097,"Use for morning walk,it's great n comfortable...",2
5098,I got it rs. 1200/- only,2
5099,Dislike,0
5100,Very comfortable for daily walk.,2
5101,,2
5102,very good shoes,2
5103,Good,1
5104,Nice,2
5105,I need bigger size,2
5106,You’re product is fake,0
5107,Good,2
5108,It's a copy.. Not original,0
5109,,0
5110,Shoes are extremely comfortableGrip is also goodDurable,2
5111,Good,2
5112,Satisfied,2
5113,Good products,1
5114,Not bad,1
5115,Super shoes thank you Amazon,2
5116,Nice shoes.,2
5117,Genuine reebok product.similar to that shown.,2
5118,Excellent,2
5119,It's superb shoe........  thanks Amazon,2
5120,"Good product ,fit in size",2
5121,I bought just 1319...Super deal...😊😊,2
5122,Like,1
5123,Good one,2
5124,Satisfied,2
5125,Not so good,0
5126,Good fitting,2
5127,"Best Shoes with fitting as expected. Light weight, good for running and walking.Satisfied with the Quality.Really taking genuine cost only.",2
5128,Definitely a good product if price considered.  Bought at rs. 429.  Its comfortable while walking. But fitting may be an issue.  So while buying please cross check size.  Its little larger compared to other brands.,2
5129,Perfect fitting…good quality,2
5130,A great value for money shoe. Perfect fit and very comfortable for walking and jogging.,2
5131,Value for money shoe. Ordered for my father for walking. Very comfortable shoe for walking.,2
5132,Good,2
5133,"
                    The media could not be loaded.
                




   Good things",2
5134,Amazing Fit - Smart and very comfortable.,2
5135,Very good,2
5136,Good,2
5137,"Best Shoes with fitting as expected. Light weight, good for running and walking.Satisfied with the Quality.Really taking genuine cost only.",2
5138,Definitely a good product if price considered.  Bought at rs. 429.  Its comfortable while walking. But fitting may be an issue.  So while buying please cross check size.  Its little larger compared to other brands.,2
5139,Perfect fitting…good quality,2
5140,A great value for money shoe. Perfect fit and very comfortable for walking and jogging.,2
5141,Value for money shoe. Ordered for my father for walking. Very comfortable shoe for walking.,2
5142,Good,2
5143,"
                    The media could not be loaded.
                




   Good things",2
5144,Amazing Fit - Smart and very comfortable.,2
5145,Very good,2
5146,Good,2
5147,Like,2
5148,A Very good Product,2
5149,Nice products 👍❤️🔥,2
5150,Too small,2
5151,Asian Creta 12 shoes come with comfortable outside material and an inner Memory Foam.Shoes are designed in the budget segment and can be used for walking. Looks good but while testing it in the outdoor conditions I found that it's not that much comfort from the corners. Sole comfort is not good and direct contact with the surface can be felt.A sock-like structure and good design make it a good deal but however comfort can't be compromised.,1
5152,"Few days ago I ordered this product, product delivered in the right time.Then I unbox it, the box was damaged, looks like someone take from scrape..Its ok,Then come to the product, and the product also damaged, leff shoe steeching is not proper..I love this shoes comfort, its very good.. And stylish, and looks very pretty.But this shoes upper side made from yarn/fabric, you cant wash confidently, but if you take white color you have to wash,Otherwise you cant ware publicly,As I feel in my hand - if you use daily it lasts maybe 6 to 8 months...Its my feeling, not mandatory for all....Thank you..",1
5153,"Reality is completely different, product is not upto the mark and expectations, its not comfortable to wear.",0
5154,"Great shoes at an affordable price.Qualities of the shoes-1.Great comfort with double layered grip(5/5).2.Very lightweight(5/5).3.Little high price but affordable(3.5/5).4.Very durable and strong material is used(5/5).5.The breathable mesh material is great(5/5).6.Best for running,walking,casual wear,sports,etc.(4.5/5).7.Laces are of right size so no worry of repeatedly tying(5/5).8.Nice non slippery sole(5/5).",2
5155,The size is same but the inner neck has a cloth that is fixed( seems as if a socks inside) which causes Stiffness. The actual purpose of the lace would be useless as the neck is not expandable. Otherwise product is very good and worth the money. Just go one/ two size more.,2
5156,"It would have been better for the price & advertisement. It's a canvas type shoe & not useful for running as mentioned. The inner layer & company name tag at ankle portion (see the image),always intervene while wearing shoes, really it disturbs.No proper packing, just I received the bare shoe box closed all sides with tape. Overall shoes are good only for normal walk. Better to try other shoe brands.",1
5157,It broken my toes 😭😭😭 so hard plastic inside the shoe very cheap material as per price .these shoes are just of ruppes 250 in my local market I thought quality will be different but naah same thing and I paid approx 4 times of normal price.😒😒,0
5158,A Very good Product,2
5159,Nice products 👍❤️🔥,2
5160,Too small,2
5161,Asian Creta 12 shoes come with comfortable outside material and an inner Memory Foam.Shoes are designed in the budget segment and can be used for walking. Looks good but while testing it in the outdoor conditions I found that it's not that much comfort from the corners. Sole comfort is not good and direct contact with the surface can be felt.A sock-like structure and good design make it a good deal but however comfort can't be compromised.,1
5162,"Few days ago I ordered this product, product delivered in the right time.Then I unbox it, the box was damaged, looks like someone take from scrape..Its ok,Then come to the product, and the product also damaged, leff shoe steeching is not proper..I love this shoes comfort, its very good.. And stylish, and looks very pretty.But this shoes upper side made from yarn/fabric, you cant wash confidently, but if you take white color you have to wash,Otherwise you cant ware publicly,As I feel in my hand - if you use daily it lasts maybe 6 to 8 months...Its my feeling, not mandatory for all....Thank you..",1
5163,"Reality is completely different, product is not upto the mark and expectations, its not comfortable to wear.",0
5164,"Great shoes at an affordable price.Qualities of the shoes-1.Great comfort with double layered grip(5/5).2.Very lightweight(5/5).3.Little high price but affordable(3.5/5).4.Very durable and strong material is used(5/5).5.The breathable mesh material is great(5/5).6.Best for running,walking,casual wear,sports,etc.(4.5/5).7.Laces are of right size so no worry of repeatedly tying(5/5).8.Nice non slippery sole(5/5).",2
5165,The size is same but the inner neck has a cloth that is fixed( seems as if a socks inside) which causes Stiffness. The actual purpose of the lace would be useless as the neck is not expandable. Otherwise product is very good and worth the money. Just go one/ two size more.,2
5166,"It would have been better for the price & advertisement. It's a canvas type shoe & not useful for running as mentioned. The inner layer & company name tag at ankle portion (see the image),always intervene while wearing shoes, really it disturbs.No proper packing, just I received the bare shoe box closed all sides with tape. Overall shoes are good only for normal walk. Better to try other shoe brands.",1
5167,It broken my toes 😭😭😭 so hard plastic inside the shoe very cheap material as per price .these shoes are just of ruppes 250 in my local market I thought quality will be different but naah same thing and I paid approx 4 times of normal price.😒😒,0
5168,This product is very good. It is having foam pad inside. So it is very soft feeling while wearing it. Thanks to asian shoes manufacturers. Easy to clean light weight and very comfortable. I am using this for badminton play in outdoor. Thanks once again to amazon and asian shoes team.,2
5169,Faltu shoes please dont buy not good it is waste product,0
5170,"Wow!!! I got what I thought and amazing product at this price good for gym , casual , value for money, without hesitation gor for it !!!!Just loved it!!!!!!!!",2
5171,Not a nitro capsule it's just sticker but sole is good quality. Sole is foam,1
5172,FOUND IT MORE BEAUTIFUL THAN I THOUGHT...! I FOUND IT VERY COMFORTABLE IN WEARING. ALSO LOOKING TOO MUCH NICE & SLIM FIT. INNER SIDE IS MUCH SOFT. ONE MORE THINK MAKES THIS CLASSY THAT WAS IT'S NITRO CAPSULE TECHNOLOGY... YOU CAN GO FOR BUY THIS & ENJOY A COMFORTABLE WORKOUTS...!,2
5173,"The shoe satisfied my expectations and I'm using it for jumping rope,the front toe part extends every time I land,so it is very comfortableSo before buying the shoe check width of your foot",2
5174,"Very awesome product no daut, llight weight, value of money, but you can't use it for Daly because of it's colour, must buy if you are looking in low price good looking and white shoe go ahead 🔥And one thing It is a bit difficult to put your foot in this shoes because of its completely rounded hole",2
5175,"This pair of shoes is good, I am using it for past one week.  Size may differ for many of us.  Company has provided a inner part for support at upper side of heel (that is best) but that makes shoes size a number smaller than usual we wear.  But I think if we order a bigger than it will be large from front part of shoes. So hope company makes changes accordingly.  Otherwise shoes is good and let's see it durability after use for months.",2
5176,Good shoes and quality is best ☺️,2
5177,Though looks like a laced shoe but is actually a slip-on type. Difficult to wear as nothing to hold on and pull from front.,1
5178,"
                    The media could not be loaded.
                




   This shoe is not a running and sports.This shoe is just great for casual uses.It is very lightweight and looks is awesome 🥰.I Love This Shoe 👟.⚔️Jai Bharat⚔️",2
5179,Very comfortable and light weight in bearing and looking is also good . So I personally recommended this product . It is value for money product in this category,2
5180,"Fabulous shoes at great price.My suggestion is to buy white colour of this shoes. White looks great, washable fabric , memory foam makes more comfortable in wearing this shoes.",2
5181,The shoes didn't have memory foam inside as shown on the product page. The sole had yellow stains on it. The knitted part was torn at some places. The shoes also didn't have any tags attached.,0
5182,"Size fits after worn, but to wear the shoes, it's phetatic, the inner elastic is very very hard.",0
5183,But I don't think the rate is fair.Overall quality should be good. Only if they don't use glues.I'm using it for jogging and nice. :),1
5184,Don't purchase itWaste of money wrost of your moneyDon't buy this product only i use one day only and shoe ka andar se khul gya and piece bhi damage nikla tha wrost of your money don't buy it,2
5185,"I ordered for No. 9 and got the same as I had seen online. These are really very comfortable and light weight shoes. Whenever I wore these, my many friends asked about these and passed very good comments.",2
5186,"Cushion above toe is very hard,so rubbing on toe fingersits really hurting and comfortable.",0
5187,Mujhe is shoes se jyada accha koi shoes nhi lagta under 2k Kyuki Paani se aaram se dho jate h Or normal bhi pehan sakte ho or running ke liye accha h Aaram milta h per pe pehanne se,2
5188,Overall very nice product...,2
5189,"Very nice product...Thank you so much asianVery lite and soft .... Easy to  use Walking, jogging, running daliy use...",2
5190,I purchased asian shoes but both shoes are different and size is also different and brand tag is not same as per the requirement. it's very bad...,0
5191,"Honestly shoe is very comfort because of the memory foam.but when looks closer, we can see the glues were found outside some areas.",2
5192,"This product is very light weight as I read in reviews, comfort as well, not for  long run but in this price good attractive pure white product",2
5193,"For my opinion is as per price its worthy.but shoe finishing is avarage.light weight obviously,comfort also avarage.with its range people can buy this.",2
5194,Its a wonderful shoes under 800 rupees its foam is really comfortable true value for money product but when you order this product must ensure to order one size big pairs of shoe,2
5195,perfect for everything i love it....best sponji feelings..asian shooes are good and value for money,2
5196,"This product is very uncomfortable, totally wastage of money, inner pad of this shoe is very uncomfortable, grip of this shoe is very low so you feel uneasiness in every step",0
5197,"The product is too good as per price is concerned and it's one of the best running shoes in this segment , you feel when you walk and you feel comfort also.... Too good as running shoes..",2
5198,if u r searching for shoes then must go for it in such budget. a perfect fit product and very happy to @Amazon prime service,2
5199,Light weight Good shoes for regional price,2
5200,Good product soft material good fitting nice color weight less overall good product well see how loung well come life,2
5201,If you want branded and comfortable shoes then this is what you need. I love cusion and weight of this shoe.,2
5202,"
                    The media could not be loaded.
                




   Soul is missing & shoes is tear down",0
5203,quality.Not good,0
5204,Shoes is Very good and Very Comfertable on this Cheap price Highly Recommended please guyes Purchase This Shoe Value for Money,2
5205,Nice shoes.Lightweight and comfortable😊,2
5206,"
                    The media could not be loaded.
                




   Nyc product... Rs784/-but  looking nyc but low quality material.. At this price.",2
5207,"Light weight, look good but in this their are two layer bottom layer make disturbance to wear,and sole gumnot finished well.thankyu",2
5208,Quality not good,0
5209,* tongue of the shoe is not proper.* can catch dirt in no time.* noicy when walking,0
5210,Projuct is good but not in looking . जूता पहने के बाद जूता फीते के नीचे की तरफ से उठा रहता ha जो की देखने मैं बहुत बेकार लगता है,0
5211,Very poor quality,0
5212,I love this shoe so much it was so smooth and very good product thank you Amazon for the good product that you deliver,2
5213,"
                    The media could not be loaded.
                
",2
5214,good shoes.The shoes is very light weight and comfortable too. My father like the shoes. It looks good. You can have it.,2
5215,Nice product value for many,2
5216,"
                    The media could not be loaded.
                




   Peanless...smouth.running....fitting...owsomओवरऑल गुड चॉइस गुड प्रोडक्ट..",2
5217,Quality good but size is very large,2
5218,Very comfortable & looking good as my expectations. Regular price 764 Rs but I got 560 Rs only as offer price .,2
5219,"Good material used in this shoes, the shoes quality perfect.",2
5220,Best quality look wise very well,2
5221,Good,2
5222,"
                    The media could not be loaded.
                




   Damaged and used shoes",0
5223,Best quality and comfort,2
5224,It's same as PhotoFitLight WeightLooking Good,2
5225,This is nice and good quality product I thik good use of mony and light weight good looking product,2
5226,Very nice Product but the lace given by asian shoes were not  perfect so I have to relace the shoes properly,2
5227,Good best and better no doubt user umesh,2
5228,Awesome product...fitting is too good ❤👍,2
5229,Best quality,2
5230,Good product,2
5231,Nice product..go for it.,2
5232,not bad ...fitting and look to good .. very light weight .BEST FOR ME,2
5233,Comfertable shoes,2
5234,"
                    The media could not be loaded.
                




   Light weight and good looking showes.",2
5235,Shoes looking good light weight but size not fit  Size one on small,1
5236,nice Product according Price but No proper Delivery time,2
5237,Best,2
5238,Awesome product fitting is good and very light weight,2
5239,Product is very good but while wearing it I was unable to keep my leg into it,1
5240,Product is not good as show in picks.Totally waste of money,0
5241,Looking cool and comfortable....,2
5242,it is the best quality u can buy also guys I love this product value for money product,2
5243,very low quality shoes sole,0
5244,Comfortable shoes but 8 number small size,2
5245,Product brand name not found on a shoes & paking quality is very poor condition.....,0
5246,It is very comfortable shoes outstanding product,2
5247,Best shoes for running and you can wash it daily,2
5248,"Product quality is very good, light weight, comfortable and looking good",2
5249,"
                    The media could not be loaded.
                




   Ok",2
5250,Adorable price for everyone.. really like this and light weight shoes..,2
5251,Good,2
5252,"
                    The media could not be loaded.
                




   Good product...Value for money",2
5253,Awesome comfort light weightGood productThanks to Asian,2
5254,Excellent product this price segment 👌,2
5255,Damage products,0
5256,Too good,2
5257,"
                    The media could not be loaded.
                




   Good quality best shoes",2
5258,Product guality is not good. Please don't buy this product,0
5259,I am not comfortable in this shoe. shoes are very narrow,1
5260,Good,2
5261,Size chart is false.  Buy 1 point less than your size.,1
5262,Don't buy jst don't worst product ever,0
5263,Best product,2
5264,The inner sole is soo soft and comfortable...,2
5265,Really good shoes 👟👟,2
5266,I use it for morning evening walking.,2
5267,Waste of money,0
5268,"
                    The media could not be loaded.
                
",2
5269,Soul quality very low,0
5270,Product is good.. Packing and not good.. Size is not outfit.,2
5271,"
                    The media could not be loaded.
                




   Value for money",1
5272,"Looking good, nice fitted",2
5273,Price is so highComparison shoes quality.Waste of money,0
5274,Damag product,0
5275,Budget category me perfect shoes.  H 🙏👌🏻,2
5276,"शोल अच्छा नहीं, मेरे पैर में कांटा चुभ गया।",0
5277,Good 👍,2
5278,Not Comfortable and not good like shoes,0
5279,"
                    The media could not be loaded.
                




   Saej nhi h",2
5280,Good shoes,2
5281,Value for money product,2
5282,Its very comfortable and decent looking shoes,2
5283,Product is very goodAnd comfortable also,2
5284,Not performed as well as expectations.,0
5285,It's Really Comfortable Shoes For Running and Workouts,2
5286,Size too small,2
5287,Nice as money we spent as we find products...,2
5288,Very good company. The shoe is also very lightweight.,2
5289,For walking. Quite a complicated item for an aged person,1
5290,Very bad design,1
5291,Really good product but available cheaper on myntra.,2
5292,"
                    The media could not be loaded.
                




   nothing",2
5293,Accha ThaKutte Ko pasand nahi aayaUsne kiya kaam 😂,2
5294,Good product,2
5295,It's a broken product and the quality also not good,0
5296,These is an average quality,2
5297,Worth it 👌🏻 go for it🔥 good for work out and gym,2
5298,Very bad qulity and size also not asper standard,0
5299,Light wgt comfortable.. Nd compatibleFull reliable product,2
5300,Shoes comfortable to hai but 2 din me hi fat gya,0
5301,Worth for penny I hope.,2
5302,These are too good. Very well designed and comfort level excellent.,2
5303,"
                    The media could not be loaded.
                




   Bhoot hard",2
5304,Valuable money,2
5305,Good work,2
5306,Comfortable Shoes...And Good Delivary,2
5307,"Very Nice ,comfortable, awesome, paisa vasool",1
5308,its look truly nice but internal soal is not paste with glue,2
5309,"its perfect for running, daily use, gym use.",2
5310,Poor Quality,0
5311,Good quality and light weight ❤️❤️❤️❤️😊😊😊,2
5312,"Good price,good quality,i like this product",2
5313,Quality of item is not good,0
5314,Shoes are good better than retail,1
5315,Low weight and feel comfortable 👍,2
5316,I like this shoes this shoes is very comfortable,2
5317,Light wait and comfortable this price good product,2
5318,Good,2
5319,It's an amazing. I love this so much.,2
5320,"
                    The media could not be loaded.
                




   osm",2
5321,Light Weight... Too Much Comfortable..,2
5322,बहुत ही अच्छा जूता है। और सस्ता भी है।,2
5323,Comfortable shoes 👍👍,2
5324,"Goo quality material,feet and comfort",2
5325,"Comfortable, light and weight",2
5326,Please go through bigger size,2
5327,Good looking good comfort but  show material  not good,2
5328,"Item is so comfortable,",2
5329,Size very different not true,0
5330,Good quality and perfect fit,2
